timestamps,TP9,AF7,AF8,TP10,Right AUX
1744258447.326,-42.969,-40.527,-97.656,-37.598,-41.016
1744258447.330,61.035,-19.531,193.848,1.465,28.320
1744258447.334,38.086,-25.391,60.547,-23.926,-34.180
1744258447.338,-46.387,-38.574,-255.859,-61.523,-97.656
1744258447.342,-63.477,-35.156,-192.871,-39.551,-14.160
1744258447.346,50.293,-21.484,135.254,0.488,49.316
1744258447.350,72.266,-25.879,122.070,-16.602,4.883
1744258447.353,-33.203,-43.945,-211.426,-49.316,-49.805
1744258447.357,-53.223,-43.945,-260.742,-35.645,-18.066
1744258447.361,55.176,-21.973,70.801,-0.977,-6.836
1744258447.365,114.746,-16.602,198.730,24.414,20.996
1744258447.369,9.277,-41.504,-123.535,-23.926,-52.734
1744258447.373,-41.504,-51.758,-308.594,-51.270,-43.457
1744258447.377,41.016,-29.785,-25.879,-3.906,84.961
1744258447.381,100.586,-10.742,218.750,23.438,77.637
1744258447.385,32.715,-31.738,-8.301,-2.441,26.855
1744258447.389,-59.082,-48.340,-293.457,-44.434,36.621
1744258447.392,-18.066,-34.180,-134.277,-33.203,40.039
1744258447.396,118.652,-17.090,196.777,16.113,-5.859
1744258447.400,95.703,-27.832,115.723,21.973,-26.367
1744258447.404,-37.109,-46.387,-229.004,-20.996,-56.641
1744258447.408,-26.367,-39.551,-206.055,-48.340,-60.059
1744258447.412,93.750,-24.902,135.742,1.465,36.621
1744258447.416,107.910,-31.738,154.785,5.371,-14.160
1744258447.420,-23.438,-48.828,-174.805,-43.945,-140.137
1744258447.424,-42.480,-43.945,-253.418,-51.270,-165.527
1744258447.428,59.082,-22.949,59.570,-12.207,-57.617
1744258447.432,103.516,-19.043,196.289,3.418,18.555
1744258447.435,45.410,-37.598,-86.914,-10.742,-112.793
1744258447.439,-24.902,-48.828,-287.109,-41.992,-132.324
1744258447.443,36.621,-35.156,-41.992,-32.227,-6.836
1744258447.447,113.281,-21.973,211.914,5.371,51.270
1744258447.451,78.125,-25.879,43.457,-18.555,-65.430
1744258447.455,-17.090,-42.969,-251.953,-46.387,-127.930
1744258447.459,-10.254,-34.180,-126.465,-22.949,1.953
1744258447.463,112.793,-14.648,188.477,17.578,4.883
1744258447.467,104.004,-25.391,107.910,-9.277,17.090
1744258447.471,-4.883,-36.133,-218.262,-65.918,-11.719
1744258447.474,-29.785,-31.250,-210.449,-58.105,-87.402
1744258447.478,62.012,-16.113,119.141,-0.977,3.418
1744258447.482,110.352,-14.160,179.688,8.301,21.973
1744258447.486,-13.184,-35.156,-138.184,-39.551,-52.246
1744258447.490,-62.012,-35.156,-251.465,-51.758,-77.637
1744258447.494,42.969,-20.020,50.293,-19.043,-72.754
1744258447.498,109.375,-7.324,230.469,3.906,-34.180
1744258447.502,41.504,-25.879,-40.039,-25.391,-91.309
1744258447.506,-90.820,-49.805,-280.762,-64.453,-93.750
1744258447.510,-11.719,-32.715,-63.965,-25.391,-11.719
1744258447.514,108.887,-17.090,208.496,24.902,-86.914
1744258447.517,74.219,-21.973,56.152,-4.883,-171.875
1744258447.521,-41.016,-36.621,-249.512,-68.359,-104.980
1744258447.525,-54.199,-34.668,-158.203,-48.340,-46.875
1744258447.529,59.082,-18.066,179.199,1.953,6.836
1744258447.533,78.125,-28.320,138.184,-1.465,23.438
1744258447.537,-33.203,-41.016,-199.219,-46.875,-38.086
1744258447.541,-52.246,-36.133,-227.051,-52.246,-17.578
1744258447.545,53.223,-20.020,112.793,-11.230,59.570
1744258447.549,96.191,-17.578,192.383,-19.043,-12.207
1744258447.553,-9.277,-35.156,-135.254,-67.383,-133.301
1744258447.557,-55.176,-42.969,-288.574,-72.266,-101.074
1744258447.560,-2.441,-30.762,-9.766,-38.086,24.902
1744258447.564,41.992,-17.578,201.172,-8.789,61.523
1744258447.568,45.898,-25.391,-20.996,-30.762,33.691
1744258447.572,-48.340,-48.828,-280.762,-64.941,38.574
1744258447.576,-40.039,-35.156,-87.402,-32.715,34.668
1744258447.580,46.875,-19.531,201.660,-2.930,8.301
1744258447.584,65.430,-32.227,69.824,-17.090,-51.270
1744258447.588,-50.293,-46.387,-241.699,-50.781,-66.895
1744258447.592,-63.965,-43.457,-176.270,-45.898,21.484
1744258447.596,48.828,-27.344,153.320,2.930,51.758
1744258447.599,50.781,-23.926,166.504,4.395,-29.297
1744258447.603,-50.293,-43.945,-175.293,-57.129,-89.355
1744258447.607,-73.242,-44.922,-251.465,-74.219,-88.379
1744258447.611,29.785,-19.531,83.496,-26.367,-21.484
1744258447.615,53.223,-9.766,214.844,17.090,-62.012
1744258447.619,-27.344,-33.691,-87.891,-47.363,-161.133
1744258447.623,-56.641,-41.504,-268.066,-96.191,-113.281
1744258447.627,24.902,-23.926,-4.395,-41.504,-68.848
1744258447.631,82.520,-17.578,217.285,3.906,-97.168
1744258447.635,8.789,-28.809,16.602,-27.344,-128.418
1744258447.639,-103.027,-42.969,-245.605,-66.406,-190.430
1744258447.642,-57.129,-32.227,-111.816,-42.480,-162.109
1744258447.646,83.496,-13.184,199.219,4.395,-30.762
1744258447.650,60.059,-30.762,96.191,-8.301,11.230
1744258447.654,-52.246,-46.387,-248.535,-65.918,-20.996
1744258447.658,-49.316,-40.039,-219.238,-71.777,84.961
1744258447.662,58.594,-18.555,135.742,-14.160,160.645
1744258447.666,102.539,-18.555,159.668,10.254,126.465
1744258447.670,-17.578,-40.039,-178.711,-42.480,50.781
1744258447.674,-88.379,-42.480,-257.324,-53.711,20.020
1744258447.678,50.781,-22.949,57.617,-2.441,54.199
1744258447.682,119.141,-17.090,207.520,20.508,107.910
1744258447.685,-3.418,-31.738,-62.500,-21.973,126.953
1744258447.689,-58.594,-42.969,-267.090,-67.871,40.039
1744258447.693,-16.602,-28.809,-29.785,-31.250,107.910
1744258447.697,78.125,-17.578,221.191,14.160,99.121
1744258447.701,73.730,-27.832,33.691,1.953,-36.133
1744258447.705,-44.922,-41.504,-269.531,-42.969,-14.648
1744258447.709,-37.109,-31.738,-142.578,-47.363,49.805
1744258447.713,92.773,-14.648,195.312,-0.488,56.152
1744258447.717,70.312,-20.996,141.602,-6.348,-11.230
1744258447.721,-62.012,-41.016,-207.031,-58.105,-11.719
1744258447.725,-72.266,-38.086,-214.844,-39.062,14.160
1744258447.728,29.785,-11.719,131.348,4.883,-0.488
1744258447.732,55.176,-9.766,198.242,-14.648,-29.297
1744258447.736,-27.832,-33.691,-137.207,-59.082,-44.922
1744258447.740,-72.266,-34.668,-262.207,-65.918,6.348
1744258447.744,-0.977,-19.043,29.785,-8.789,17.578
1744258447.748,77.637,-15.625,204.590,20.508,55.176
1744258447.752,-8.301,-33.691,-49.805,-13.184,-70.801
1744258447.756,-104.980,-47.852,-258.301,-68.359,-177.246
1744258447.760,-66.895,-34.668,-56.152,-53.711,-8.789
1744258447.764,54.688,-17.578,187.500,-9.277,97.168
1744258447.767,19.531,-30.762,32.227,-26.367,-6.348
1744258447.771,-63.477,-45.898,-261.719,-68.359,-123.047
1744258447.775,-39.551,-35.645,-170.898,-44.434,-104.492
1744258447.779,47.363,-12.207,180.664,8.789,-84.473
1744258447.783,65.430,-13.672,158.203,2.930,-76.172
1744258447.787,-56.152,-42.480,-206.543,-54.199,-138.184
1744258447.791,-60.547,-44.434,-245.605,-26.855,-208.496
1744258447.795,30.762,-20.996,90.820,20.508,-63.477
1744258447.799,57.129,-20.508,182.617,-4.395,-16.113
1744258447.803,-37.598,-41.992,-120.117,-42.969,-118.652
1744258447.807,-106.445,-45.898,-259.277,-68.359,-69.336
1744258447.810,-26.855,-25.879,24.414,-20.996,9.766
1744258447.814,54.688,-15.137,220.703,-0.977,14.648
1744258447.818,-16.602,-34.668,-9.766,-45.898,-48.340
1744258447.822,-105.957,-52.734,-268.555,-58.105,-90.332
1744258447.826,-32.227,-31.738,-78.613,-27.832,38.574
1744258447.830,74.707,-14.648,220.703,-5.859,52.734
1744258447.834,17.090,-29.297,84.473,-17.578,-86.426
1744258447.838,-98.633,-46.387,-252.930,-65.918,-139.648
1744258447.842,-78.125,-43.945,-204.102,-65.918,-93.262
1744258447.846,25.391,-23.438,150.391,-15.137,48.828
1744258447.849,30.762,-22.461,167.480,-15.137,28.320
1744258447.853,-67.871,-49.805,-187.988,-69.824,-128.906
1744258447.857,-117.676,-55.664,-256.348,-80.078,-71.777
1744258447.861,-35.156,-30.273,77.637,-33.203,-14.648
1744258447.865,43.945,-21.484,202.148,-4.395,-53.223
1744258447.869,-51.758,-38.574,-86.914,-38.574,-133.789
1744258447.873,-103.516,-44.434,-255.859,-59.570,-168.945
1744258447.877,-17.578,-36.621,-20.020,-29.785,-69.824
1744258447.881,27.832,-29.785,205.566,-16.113,-13.184
1744258447.885,-15.625,-46.875,-12.207,-38.574,-143.066
1744258447.889,-108.398,-55.664,-300.293,-75.195,-183.105
1744258447.892,-85.449,-41.016,-151.367,-53.711,-36.621
1744258447.896,36.621,-20.020,171.387,6.348,-12.695
1744258447.900,17.090,-22.461,101.074,-6.836,-119.629
1744258447.904,-99.609,-44.434,-235.352,-68.848,-166.016
1744258447.908,-81.543,-37.109,-227.051,-79.102,-43.457
1744258447.912,21.484,-8.301,122.070,-27.832,78.613
1744258447.916,6.836,-14.648,165.039,-7.812,136.230
1744258447.920,-86.914,-44.434,-163.574,-52.734,76.172
1744258447.924,-109.863,-42.480,-264.160,-62.988,-35.156
1744258447.928,-4.395,-20.508,47.363,-28.809,29.785
1744258447.932,56.152,-13.184,192.383,-13.672,71.289
1744258447.935,-33.691,-24.414,-76.660,-49.805,7.324
1744258447.939,-133.789,-40.039,-274.414,-64.453,-65.918
1744258447.943,-69.336,-29.785,-49.805,-28.809,6.348
1744258447.947,35.645,-20.996,190.918,-11.719,77.148
1744258447.951,-10.742,-29.297,17.090,-49.316,-59.570
1744258447.955,-116.211,-42.480,-281.250,-87.891,-146.484
1744258447.959,-109.375,-37.598,-167.480,-66.895,19.043
1744258447.963,-5.859,-20.508,161.621,-13.672,44.434
1744258447.967,10.254,-24.902,113.770,-21.973,-125.000
1744258447.971,-117.676,-41.992,-214.355,-70.801,-141.113
1744258447.975,-127.441,-48.340,-237.305,-65.430,29.297
1744258447.978,2.930,-35.156,88.379,-25.879,53.711
1744258447.982,2.441,-38.574,162.109,-22.949,38.086
1744258447.986,-85.449,-56.641,-152.344,-75.684,20.996
1744258447.990,-114.258,-47.363,-269.531,-81.543,-21.484
1744258447.994,-22.949,-27.344,33.691,-26.855,43.457
1744258447.998,29.297,-22.949,209.473,-18.555,59.082
1744258448.002,-45.410,-41.504,-50.293,-52.246,-55.176
1744258448.006,-104.980,-53.711,-287.109,-76.660,-91.309
1744258448.010,-56.641,-33.203,-82.031,-42.969,-8.301
1744258448.014,30.762,-14.648,209.473,-2.930,38.086
1744258448.018,-1.465,-31.250,55.176,-32.715,-30.273
1744258448.021,-102.539,-45.898,-254.883,-72.754,-85.938
1744258448.025,-98.633,-39.551,-187.500,-51.758,10.742
1744258448.029,11.230,-25.391,139.648,-9.766,42.480
1744258448.033,15.137,-20.508,150.391,-8.301,-58.105
1744258448.037,-93.750,-38.086,-178.223,-38.086,-90.820
1744258448.041,-112.305,-44.922,-238.770,-60.059,-34.180
1744258448.045,-12.695,-24.414,87.402,-37.109,0.000
1744258448.049,44.922,-16.113,189.941,0.488,-13.184
1744258448.053,-64.453,-32.227,-109.375,-31.738,-43.945
1744258448.057,-120.117,-38.574,-256.836,-71.289,3.418
1744258448.060,-14.648,-16.602,10.254,-31.738,36.621
1744258448.064,44.922,-12.207,214.355,-4.883,-9.766
1744258448.068,-38.574,-32.715,-4.395,-38.086,23.438
1744258448.072,-97.656,-50.781,-285.156,-61.523,8.789
1744258448.076,-57.129,-37.109,-120.605,-40.039,1.953
1744258448.080,20.508,-17.578,187.500,5.371,61.035
1744258448.084,-7.324,-28.809,84.473,-11.719,-22.949
1744258448.088,-92.285,-42.969,-239.258,-63.965,-101.562
1744258448.092,-92.285,-36.621,-208.984,-60.059,2.930
1744258448.096,9.766,-20.508,122.559,-5.371,81.055
1744258448.100,29.297,-20.996,145.996,-16.113,62.988
1744258448.103,-71.289,-38.086,-181.152,-55.664,-1.953
1744258448.107,-109.375,-36.133,-240.723,-53.223,-82.520
1744258448.111,-7.324,-18.555,78.613,-33.691,34.180
1744258448.115,29.297,-15.137,208.496,-13.672,74.707
1744258448.119,-55.176,-41.016,-96.191,-41.016,-135.742
1744258448.123,-90.332,-46.387,-285.156,-60.547,-118.164
1744258448.127,-31.738,-26.855,-20.996,0.000,-2.441
1744258448.131,53.223,-20.996,220.215,33.203,5.371
1744258448.135,18.555,-36.621,8.301,-29.785,-50.781
1744258448.139,-96.680,-52.246,-279.297,-75.684,-121.582
1744258448.143,-72.754,-41.016,-143.555,-42.969,-102.051
1744258448.146,32.227,-18.555,179.688,-3.906,-62.988
1744258448.150,18.066,-26.367,110.840,-19.043,-108.398
1744258448.154,-93.750,-48.828,-220.215,-59.082,-39.062
1744258448.158,-113.281,-47.363,-197.266,-52.734,44.434
1744258448.162,-1.465,-31.738,127.930,-15.625,90.332
1744258448.166,34.668,-28.320,153.320,-11.719,3.418
1744258448.170,-66.895,-40.039,-159.180,-50.781,-18.555
1744258448.174,-106.934,-44.922,-248.535,-52.246,1.465
1744258448.178,-11.230,-27.832,42.969,-14.160,22.949
1744258448.182,28.809,-18.066,189.453,-6.348,-13.672
1744258448.186,-41.016,-30.762,-75.684,-36.621,-120.117
1744258448.189,-102.539,-41.016,-286.133,-53.223,-66.406
1744258448.193,-54.199,-27.344,-59.570,-16.602,30.762
1744258448.197,39.551,-13.672,199.219,-1.953,20.996
1744258448.201,-11.719,-24.414,35.156,-48.340,-104.980
1744258448.205,-127.930,-44.434,-267.090,-86.914,-144.043
1744258448.209,-97.656,-35.156,-171.387,-55.176,-99.609
1744258448.213,14.160,-15.625,154.297,-12.695,-110.352
1744258448.217,1.953,-28.320,115.234,-30.273,-105.957
1744258448.221,-106.934,-43.457,-212.891,-65.430,-62.988
1744258448.225,-83.496,-32.715,-219.727,-60.059,-33.203
1744258448.228,25.391,-17.578,97.168,-33.691,-73.730
1744258448.232,39.062,-20.508,170.410,-17.578,-76.172
1744258448.236,-48.828,-36.621,-134.277,-38.574,-59.570
1744258448.240,-110.352,-42.480,-276.367,-60.547,-25.879
1744258448.244,-36.621,-27.344,8.301,-32.715,65.430
1744258448.248,54.688,-12.207,205.078,-8.789,51.758
1744258448.252,-23.926,-26.855,-31.250,-43.457,-120.605
1744258448.256,-108.398,-47.363,-277.832,-65.430,-185.059
1744258448.260,-68.848,-32.227,-90.820,-24.902,-60.547
1744258448.264,24.902,-11.230,191.895,-16.113,-2.930
1744258448.267,-3.418,-23.438,53.711,-41.016,-110.840
1744258448.271,-135.254,-43.457,-254.883,-69.824,-205.566
1744258448.275,-113.281,-41.992,-191.406,-65.918,-118.652
1744258448.279,1.953,-24.902,145.996,-32.227,-29.297
1744258448.283,14.648,-26.855,142.578,-31.738,-73.730
1744258448.287,-96.680,-50.781,-196.289,-68.359,-82.031
1744258448.291,-105.957,-41.504,-236.328,-56.152,-64.453
1744258448.295,8.789,-13.672,107.422,-6.836,-17.090
1744258448.299,44.434,-16.602,198.242,-8.789,39.551
1744258448.303,-34.180,-38.574,-108.887,-65.430,-35.645
1744258448.307,-115.234,-53.223,-274.414,-79.590,-38.086
1744258448.310,-48.828,-37.109,-20.996,-29.785,23.438
1744258448.314,33.691,-20.508,205.566,-3.418,-20.508
1744258448.318,-46.875,-34.668,1.465,-41.504,-86.914
1744258448.322,-115.234,-48.340,-279.785,-61.523,-107.422
1744258448.326,-51.270,-36.133,-123.535,-37.598,-18.555
1744258448.330,41.016,-22.461,181.152,-12.695,-3.906
1744258448.334,21.484,-26.367,85.938,-24.902,8.789
1744258448.338,-100.586,-41.992,-231.934,-62.500,3.906
1744258448.342,-102.051,-35.156,-179.199,-56.152,-14.160
1744258448.346,29.785,-14.648,157.227,-14.648,-49.805
1744258448.350,29.785,-27.832,148.926,-2.930,-112.793
1744258448.353,-77.637,-53.711,-173.828,-52.734,-50.781
1744258448.357,-101.074,-51.758,-248.047,-68.848,-10.742
1744258448.361,-15.137,-35.645,60.547,-20.996,83.496
1744258448.365,28.320,-23.926,201.172,-13.184,110.840
1744258448.369,-79.590,-36.621,-86.426,-49.316,-83.008
1744258448.373,-103.516,-47.363,-276.367,-62.988,-118.164
1744258448.377,-20.020,-32.227,-42.480,-29.785,-17.578
1744258448.381,55.176,-16.602,207.520,-1.953,-37.598
1744258448.385,16.602,-27.832,29.785,-27.832,-63.965
1744258448.389,-104.980,-43.945,-254.883,-64.453,-37.598
1744258448.393,-73.242,-37.109,-128.906,-47.363,-7.324
1744258448.396,48.340,-20.020,196.289,-11.230,55.664
1744258448.400,10.254,-30.762,114.258,-26.367,51.270
1744258448.404,-92.285,-54.688,-233.398,-52.246,24.414
1744258448.408,-65.430,-44.434,-213.379,-48.828,74.219
1744258448.412,12.207,-19.531,135.742,-25.391,94.727
1744258448.416,30.273,-22.949,181.152,1.953,-8.789
1744258448.420,-35.156,-49.805,-157.715,-43.457,-101.562
1744258448.424,-76.660,-52.246,-273.438,-63.477,-77.148
1744258448.428,-6.348,-27.344,40.527,-11.230,-27.832
1744258448.432,52.246,-15.137,220.703,6.836,-58.594
1744258448.436,-17.090,-28.809,-36.133,-34.180,-124.023
1744258448.439,-99.609,-48.340,-258.789,-67.383,-29.785
1744258448.443,-50.293,-39.062,-45.410,-39.551,11.719
1744258448.447,27.344,-30.273,208.984,-5.371,-70.801
1744258448.451,-5.859,-41.504,48.828,-23.438,-98.145
1744258448.455,-108.398,-57.617,-259.766,-58.105,-99.609
1744258448.459,-94.727,-53.223,-166.992,-61.035,-107.910
1744258448.463,11.719,-30.762,170.410,-22.461,-84.473
1744258448.467,22.949,-30.762,133.301,-20.020,-95.703
1744258448.471,-86.426,-50.293,-213.867,-64.941,-128.906
1744258448.475,-95.215,-41.992,-217.285,-71.289,-137.695
1744258448.478,5.859,-23.438,112.793,-29.297,-60.059
1744258448.482,31.738,-28.809,183.594,-15.625,-84.961
1744258448.486,-55.664,-46.387,-126.953,-38.086,-71.289
1744258448.490,-109.863,-55.664,-269.043,-60.059,-19.531
1744258448.494,-20.020,-41.016,18.066,-9.277,-23.926
1744258448.498,40.039,-27.344,203.613,37.109,-25.879
1744258448.502,-38.086,-40.039,-38.086,-48.340,-93.750
1744258448.506,-101.562,-48.828,-264.160,-91.797,-125.000
1744258448.510,-51.758,-37.109,-85.449,-47.852,-32.715
1744258448.514,42.969,-26.855,190.918,-12.207,53.711
1744258448.518,15.137,-37.598,62.012,-22.949,-35.645
1744258448.521,-124.023,-47.852,-244.629,-72.754,-17.578
1744258448.525,-100.586,-36.133,-178.711,-60.059,45.410
1744258448.529,35.645,-15.137,166.992,5.859,-37.109
1744258448.533,30.273,-21.973,175.293,-9.766,-52.734
1744258448.537,-86.914,-52.734,-173.340,-64.453,-48.340
1744258448.541,-94.727,-57.129,-255.371,-60.059,-64.453
1744258448.545,2.441,-34.180,68.848,-17.090,-70.312
1744258448.549,52.734,-23.438,185.547,-2.930,-65.918
1744258448.553,-24.902,-39.062,-112.793,-51.758,-65.918
1744258448.557,-96.191,-46.875,-273.438,-60.059,-28.320
1744258448.561,-28.809,-31.738,-0.977,-12.207,-13.672
1744258448.564,35.645,-21.484,214.844,-3.906,-3.906
1744258448.568,-25.879,-31.250,-8.301,-44.434,5.371
1744258448.572,-117.676,-46.387,-265.625,-75.684,-98.633
1744258448.576,-86.914,-36.133,-92.773,-47.852,-98.145
1744258448.580,15.137,-18.066,208.008,-6.836,-3.418
1744258448.584,9.277,-29.785,89.355,-23.438,-61.523
1744258448.588,-100.586,-47.852,-256.348,-67.871,-88.379
1744258448.592,-109.863,-40.527,-206.055,-57.129,-2.930
1744258448.596,-3.906,-22.949,153.320,-11.230,40.039
1744258448.600,27.344,-26.855,158.691,-18.555,1.465
1744258448.603,-65.430,-45.410,-194.336,-54.688,-85.449
1744258448.607,-92.285,-44.434,-271.973,-62.500,-47.363
1744258448.611,1.953,-25.391,54.688,-27.344,35.156
1744258448.615,44.922,-21.973,196.289,-10.254,-11.230
1744258448.619,-50.293,-36.133,-84.473,-42.480,-104.980
1744258448.623,-105.957,-39.551,-258.301,-62.012,-47.363
1744258448.627,-42.969,-27.832,-15.625,-26.367,51.758
1744258448.631,44.922,-23.926,196.777,-3.906,15.625
1744258448.635,3.418,-38.086,-1.465,-32.227,-5.859
1744258448.639,-111.816,-47.852,-277.344,-55.176,19.531
1744258448.643,-89.355,-32.715,-136.719,-30.762,44.922
1744258448.646,35.156,-17.578,183.594,-8.301,24.414
1744258448.650,40.039,-29.785,127.930,-21.973,-79.590
1744258448.654,-85.938,-51.758,-203.125,-59.082,-105.469
1744258448.658,-118.164,-48.828,-223.633,-55.664,-0.488
1744258448.662,10.254,-19.043,116.211,-1.465,55.176
1744258448.666,38.574,-16.113,180.664,8.301,22.949
1744258448.670,-68.359,-35.645,-133.789,-55.176,0.977
1744258448.674,-87.891,-40.039,-260.254,-80.566,-89.355
1744258448.678,2.441,-22.949,41.016,-22.949,-23.926
1744258448.682,56.641,-16.113,205.078,-9.766,-35.156
1744258448.685,-7.812,-32.715,-65.918,-47.363,-129.883
1744258448.689,-91.309,-43.457,-270.020,-58.594,-17.578
1744258448.693,-30.762,-27.344,-53.711,-30.762,15.625
1744258448.697,48.340,-19.043,202.148,12.695,15.625
1744258448.701,-7.812,-36.133,39.062,-11.719,9.766
1744258448.705,-104.004,-55.664,-273.926,-67.871,-36.133
1744258448.709,-85.449,-43.945,-164.062,-46.387,-10.742
1744258448.713,19.043,-19.531,184.082,1.465,-12.695
1744258448.717,23.438,-21.484,150.391,-2.930,-51.758
1744258448.721,-87.402,-43.457,-194.824,-50.293,-66.406
1744258448.725,-114.258,-49.316,-244.141,-72.754,-40.527
1744258448.728,-6.836,-32.227,79.590,-33.203,-16.602
1744258448.732,31.738,-29.297,174.805,-6.348,-7.324
1744258448.736,-66.895,-48.828,-134.277,-55.176,-60.059
1744258448.740,-116.211,-47.852,-270.508,-83.984,-65.918
1744258448.744,-39.551,-24.414,21.484,-34.180,2.930
1744258448.748,22.461,-17.090,220.215,6.836,-63.477
1744258448.752,-28.809,-40.527,-28.809,-23.926,-106.445
1744258448.756,-105.469,-51.758,-278.809,-53.711,-30.762
1744258448.760,-62.012,-29.785,-82.520,-29.297,-22.461
1744258448.764,37.109,-11.719,227.051,11.230,-62.500
1744258448.768,3.906,-22.949,97.168,12.207,-104.980
1744258448.771,-104.004,-41.992,-230.469,-31.738,-164.551
1744258448.775,-90.332,-40.527,-185.547,-61.035,-99.609
1744258448.779,22.949,-20.996,142.578,-22.949,-21.484
